gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
0,0,1,0,46,1,2,0,2,0,0,0,0,0,0,0,2,53.1,2106
1,0,0,0,45,1,2,1,0,0,2,2,2,2,0,1,0,103.65,4017
0,0,0,0,8,1,2,1,2,0,0,2,2,2,0,1,0,103.35,6198
1,0,0,0,5,1,2,1,0,0,0,0,2,2,0,1,0,94.85,3922
1,0,0,0,22,1,0,1,0,2,0,0,2,2,0,1,3,93.2,1771
0,0,0,0,58,1,0,1,0,0,0,2,2,2,0,1,2,95.3,4797
0,0,1,0,51,0,1,0,0,2,0,0,2,2,0,1,2,49.65,2210
1,0,0,0,39,0,1,0,2,2,0,2,2,0,0,1,1,48.95,1455
0,0,1,0,26,1,2,2,1,1,1,1,1,1,1,0,3,26.0,5398
1,0,0,0,53,1,2,1,0,0,0,0,2,0,0,0,0,85.45,3842
1,0,1,1,1,1,0,1,0,0,0,0,0,2,0,0,2,80.0,6013
0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,29.95,2507
1,0,1,1,18,1,0,1,0,0,0,2,0,2,0,1,2,85.6,1062
1,0,0,0,46,1,0,2,1,1,1,1,1,1,2,0,0,20.05,6331
1,0,0,0,3,1,0,1,0,0,0,0,2,0,0,0,2,79.25,2325
0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,1,2,44.55,4055
1,0,0,0,14,0,1,0,0,0,2,2,2,2,0,1,2,55.0,5873
1,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,70.25,2877
1,0,1,1,28,1,0,1,0,2,2,0,2,2,1,0,0,100.35,2424
1,1,1,0,59,1,2,1,0,0,0,0,2,2,0,1,0,93.85,4618
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,44.85,3698
0,0,1,0,21,1,0,0,2,0,2,2,2,2,1,0,3,80.9,1217
0,1,0,0,5,0,1,0,0,0,0,0,2,2,0,0,2,45.7,1582
0,0,1,1,10,1,2,2,1,1,1,1,1,1,2,0,1,26.1,1884
1,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,71.45,3199
1,0,1,0,9,1,0,1,0,2,2,0,0,0,0,1,2,79.9,5734
0,0,0,0,11,1,2,1,0,0,2,0,2,2,0,1,0,97.85,202
1,0,1,0,47,1,0,0,0,2,2,0,2,2,2,0,2,73.6,3054
1,0,0,0,3,0,1,0,2,0,2,2,0,0,0,0,3,41.35,135
1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,2,75.9,5778
1,0,0,1,23,0,1,0,2,2,0,2,0,0,1,0,0,40.65,6435
0,1,0,0,16,1,0,1,0,0,0,2,2,2,0,1,2,94.45,930
1,0,0,0,27,1,0,0,2,0,2,2,2,2,1,0,2,81.7,1848
1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,0,3,25.75,1181
0,0,0,0,2,0,1,0,0,2,0,0,2,2,0,0,2,51.4,6468
1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,1,20.35,404
1,1,0,0,67,1,2,1,0,0,0,0,0,0,0,1,3,75.7,4281
0,0,0,0,52,1,0,0,2,0,2,2,0,0,1,0,1,57.95,2642
1,0,1,0,29,1,2,1,0,2,2,0,0,0,0,1,2,85.8,2093
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.1,5503
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.15,2329
0,0,0,0,69,1,2,0,2,0,2,2,2,2,2,1,1,85.35,4838
0,0,0,0,16,0,1,0,2,0,0,0,2,0,0,1,2,38.9,5286
1,0,1,0,24,1,2,1,0,0,0,0,2,2,0,1,2,93.0,1881
0,0,0,0,42,1,0,1,0,2,2,2,2,2,0,1,0,103.8,3682
0,0,0,0,60,0,1,0,0,2,0,0,2,2,0,1,2,50.8,2631
1,0,0,1,10,1,2,1,0,0,0,0,2,2,0,0,2,95.2,6397
0,0,0,0,9,1,0,0,0,0,0,2,2,0,0,1,0,59.5,4435
0,0,1,0,24,1,0,0,0,2,0,0,2,2,0,1,0,69.45,1076
1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,20.05,3100
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,115.6,6106
0,0,1,1,64,1,2,1,2,0,0,2,0,0,0,1,0,86.8,4451
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.4,4231
1,0,1,0,68,1,2,0,2,2,2,2,2,2,2,1,1,90.8,5098
0,0,1,1,1,1,2,1,2,0,2,0,2,2,0,1,2,102.45,36
0,0,1,0,59,1,0,2,1,1,1,1,1,1,1,0,3,20.35,488
1,0,1,0,50,1,2,1,0,2,0,0,2,2,1,1,2,98.25,4096
0,0,1,1,72,1,2,1,2,0,2,2,2,2,2,1,0,110.45,6043
0,0,0,0,57,1,2,1,0,2,0,2,0,2,1,0,2,94.7,4541
0,1,0,0,18,1,0,2,1,1,1,1,1,1,1,0,0,20.35,3184
0,0,0,0,62,1,2,1,2,2,2,2,2,2,1,1,1,115.05,5597
1,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,3,20.1,4457
1,0,1,1,37,0,1,0,2,2,2,0,0,0,0,0,0,40.2,832
0,0,1,1,5,1,0,1,0,0,0,2,2,0,0,1,2,85.75,3984
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,69.55,1854
1,0,1,0,29,1,0,1,0,0,2,0,0,0,0,1,1,75.3,1899
0,0,1,0,31,1,0,0,0,0,0,2,0,0,0,1,3,49.2,899
1,0,1,1,24,1,0,2,1,1,1,1,1,1,1,1,1,20.8,3970
0,0,1,0,18,1,0,1,2,0,0,0,0,0,0,0,2,74.8,806
0,0,1,1,17,1,0,1,2,0,0,2,2,0,0,0,2,91.85,1026
0,0,0,0,69,1,2,0,2,2,0,2,0,0,2,1,3,66.9,3894
0,0,0,1,48,1,0,2,1,1,1,1,1,1,1,0,3,19.95,6409
1,0,1,1,54,1,0,2,1,1,1,1,1,1,2,0,1,20.4,180
0,0,0,0,13,1,2,0,2,0,2,0,2,2,0,1,2,78.75,6521
0,1,1,1,22,1,2,1,0,0,0,0,2,0,0,0,0,85.35,1569
1,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,3,25.15,4032
0,0,1,0,16,1,2,1,2,2,2,0,0,0,0,0,2,90.7,676
1,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,2,80.6,3547
0,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,3,20.25,92
1,1,0,0,44,1,0,1,0,0,2,0,0,0,0,0,2,73.85,2714
1,0,0,0,44,1,0,1,0,2,0,2,2,2,0,0,2,100.55,3732
0,0,0,0,70,1,2,0,2,2,2,2,2,2,2,0,1,89.75,5133
0,0,1,0,6,1,2,1,0,2,2,0,2,2,0,1,2,105.3,4529
0,0,1,0,33,1,0,0,0,0,0,2,0,0,1,1,3,51.45,1281
0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,3,20.0,1740
0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,24.45,1205
0,0,1,0,9,1,0,1,0,0,0,0,0,2,0,1,2,79.75,5863
1,1,1,0,63,0,1,0,2,0,0,2,0,0,1,0,0,36.1,1939
0,0,0,1,3,1,0,2,1,1,1,1,1,1,1,1,1,20.55,4703
1,0,0,0,66,1,0,1,2,0,2,2,2,2,2,1,0,105.65,5407
0,0,0,0,66,0,1,0,2,2,2,2,2,2,2,1,0,62.5,3530
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,71.1,5565
0,0,0,0,30,1,0,1,0,0,0,2,2,2,1,1,0,94.4,2285
1,0,0,0,13,1,0,1,0,0,0,0,0,0,0,1,2,70.15,6402
0,0,1,1,72,1,2,0,2,2,2,2,0,2,2,1,0,79.5,4682
0,0,1,1,8,1,2,0,0,2,0,0,0,0,0,0,2,55.75,3789
1,0,1,1,28,1,2,1,2,2,0,0,2,2,1,0,2,106.1,2461
0,0,1,0,65,1,2,1,2,0,2,0,2,2,0,1,2,105.05,5461
0,1,1,0,11,1,0,1,0,0,0,2,2,0,0,1,2,82.9,6284
0,0,1,0,26,1,0,2,1,1,1,1,1,1,1,0,3,19.2,3898
1,1,1,0,59,0,1,0,0,2,0,0,2,2,0,1,2,50.25,2590
1,0,1,1,67,1,0,2,1,1,1,1,1,1,2,1,1,19.4,517
0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,0,1,19.85,685
1,1,1,0,57,1,2,0,0,2,2,0,2,0,1,1,1,71.1,3537
0,0,1,0,71,0,1,0,0,0,2,2,0,2,2,1,2,47.05,2838
1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,20.55,460
1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,3,26.1,1417
1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,0,1,75.35,5770
1,1,1,0,15,1,2,1,2,0,2,0,2,0,0,1,2,96.5,717
0,0,0,0,4,1,2,1,2,0,0,0,0,0,0,1,2,80.15,2774
0,0,0,0,23,0,1,0,0,0,0,0,2,2,0,1,2,44.95,6523
1,1,0,0,71,1,2,1,0,2,0,2,2,2,2,1,2,106.8,5839
0,0,1,1,45,1,2,0,2,2,2,2,2,0,0,0,3,81.3,3067
1,0,1,0,64,1,2,1,2,0,2,2,2,2,1,1,3,108.5,5429
1,0,0,0,20,1,2,0,2,0,0,2,0,0,0,0,0,59.2,356
0,0,0,0,31,1,2,1,0,0,0,2,0,0,0,1,1,79.85,2049
1,1,0,0,3,1,2,1,0,0,0,0,2,2,0,1,2,94.85,2908
1,0,1,0,20,1,0,2,1,1,1,1,1,1,1,0,3,20.65,3563
1,0,1,1,57,1,0,1,0,2,2,0,2,2,1,1,1,97.55,4632
1,1,0,0,8,0,1,0,0,0,2,0,0,0,0,1,2,29.4,1845
1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,1,0,19.45,4916
0,0,1,1,67,0,1,0,2,2,2,2,2,0,2,0,1,54.2,3130
0,0,1,1,71,1,0,0,2,0,2,2,2,2,2,1,1,82.0,4909
1,0,0,0,59,1,0,0,0,0,2,2,2,0,0,1,2,64.65,3215
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.45,1615
0,0,1,0,57,1,2,0,0,2,2,2,2,0,1,0,0,74.6,3710
0,0,0,1,1,1,0,0,0,0,2,0,0,2,0,0,2,59.2,4842
1,0,0,0,9,1,2,1,0,2,0,0,2,2,0,1,1,99.3,6364
0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,1,20.15,5378
1,0,0,0,72,1,2,0,2,2,2,2,2,2,2,0,1,88.55,5130
0,0,1,1,62,1,2,1,0,2,0,2,2,2,1,1,1,106.05,5321
0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,0,2,80.2,3286
1,0,0,0,22,1,0,1,0,2,2,2,0,2,0,1,0,94.95,1762
1,0,1,1,35,1,2,2,1,1,1,1,1,1,2,0,0,25.45,6052
1,0,0,0,12,1,0,1,0,0,0,0,0,2,0,1,0,79.95,85
0,0,0,1,28,1,0,2,1,1,1,1,1,1,0,0,3,20.25,4466
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4,1614
1,0,1,0,67,1,2,1,0,2,2,0,2,2,1,0,2,104.1,5541
1,0,1,1,72,1,2,1,2,2,0,2,0,2,2,1,1,97.75,5494
1,0,1,0,38,1,2,1,2,0,2,2,2,2,1,1,2,110.7,3764
1,0,1,0,14,1,0,0,0,0,0,2,0,0,0,0,0,48.8,5286
1,0,0,0,47,1,0,0,2,2,2,2,2,2,1,1,0,86.95,3534
1,0,1,1,63,1,2,2,1,1,1,1,1,1,2,0,1,24.65,1027
0,0,0,0,37,0,1,0,0,0,0,2,0,0,0,0,1,28.6,6493
0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.2,5715
0,0,1,0,37,1,0,2,1,1,1,1,1,1,1,1,0,19.85,5610
1,0,1,0,9,0,1,0,0,0,0,2,2,0,0,0,3,40.65,2852
1,0,1,0,60,1,0,0,2,0,0,0,2,0,1,1,3,59.8,3084
0,0,0,0,57,1,2,1,2,2,0,2,0,0,0,1,0,87.55,4125
0,0,0,1,41,1,0,0,0,0,0,0,0,0,0,0,0,45.2,1402
0,0,0,1,50,1,0,0,2,0,2,2,2,0,1,1,1,70.8,3012
1,0,0,0,4,1,0,0,0,0,0,2,0,0,0,1,3,50.8,1652
1,0,1,1,9,1,2,1,0,0,2,0,0,0,0,1,0,79.35,5273
1,0,1,0,36,1,2,1,0,0,0,0,2,2,0,1,2,95.4,3009
0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,24.35,3493
1,0,1,1,65,1,2,1,2,2,2,2,0,0,2,0,1,94.55,4965
0,0,0,0,36,1,0,0,2,2,2,2,2,2,1,0,0,85.85,2600
0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,20.15,317
1,1,1,0,71,1,2,1,2,2,2,0,2,2,0,1,2,107.5,5876
1,0,0,1,3,1,2,2,1,1,1,1,1,1,2,1,3,26.4,383
0,0,1,0,55,1,0,2,1,1,1,1,1,1,1,0,2,19.7,272
1,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,2,47.15,1861
1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,3,53.5,4432
1,0,1,1,68,1,0,1,2,0,2,0,0,0,2,0,1,80.35,4476
0,0,0,0,38,1,0,1,2,2,2,0,0,0,0,1,1,83.9,2811
0,1,0,0,16,1,2,0,2,0,0,0,0,0,0,1,2,54.1,6293
0,0,0,0,67,1,0,0,2,0,2,2,0,2,1,1,0,72.35,4220
1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,116.95,6238
0,0,0,0,21,1,0,1,0,0,0,0,0,0,0,1,2,68.65,888
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,19.0,5913
0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,3,29.2,6501
1,0,1,1,69,1,2,1,0,0,0,2,2,2,2,1,2,99.35,5412
1,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,93.85,1566
1,0,1,1,70,1,2,1,0,2,0,0,2,2,2,0,0,98.3,5416
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,2,21.0,1728
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,19.65,3259
1,0,1,1,11,1,0,1,0,0,0,0,2,2,0,0,2,90.6,39
0,0,0,0,13,1,2,1,2,2,0,0,2,0,0,1,2,96.65,446
1,0,1,1,60,1,0,2,1,1,1,1,1,1,2,0,1,19.65,304
1,1,1,0,20,1,0,1,0,2,0,0,0,0,0,1,2,73.65,858
1,0,0,0,37,0,1,0,0,0,0,0,2,0,2,0,1,35.8,579
1,0,1,0,30,1,0,2,1,1,1,1,1,1,1,0,1,20.7,4821
1,0,1,1,60,1,2,1,0,2,0,2,2,2,0,1,0,103.75,4891
0,0,1,0,35,1,0,1,0,0,0,0,0,0,0,1,2,70.3,2060
1,1,0,0,50,1,2,1,0,0,0,0,2,2,0,1,2,95.7,4068
0,0,1,0,71,1,2,1,2,2,0,0,2,0,1,0,3,95.65,5413
0,1,0,0,8,1,0,1,0,0,2,0,0,0,0,1,0,74.05,4915
0,0,0,0,38,1,2,2,1,1,1,1,1,1,1,1,2,24.25,6354
1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,0,0,19.85,803
0,1,1,0,42,1,2,1,0,2,2,0,2,0,0,1,2,95.55,3364
0,0,1,1,57,1,0,1,0,2,0,0,2,2,1,1,2,95.0,4593
0,0,1,0,60,1,2,1,0,2,2,2,2,2,2,1,1,110.8,5287
1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,25.35,1408
1,0,0,0,11,1,2,2,1,1,1,1,1,1,0,0,1,23.15,2102
1,0,0,0,40,1,0,0,0,0,0,2,0,0,0,1,2,51.1,1721
0,0,1,0,42,1,2,0,2,0,2,2,2,2,2,0,1,84.35,3095
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.45,3742
1,0,1,1,47,1,0,1,2,0,2,0,0,2,0,0,2,90.05,3531
1,0,1,1,50,1,0,0,2,0,0,2,2,2,1,0,2,75.5,3444
1,0,1,1,10,0,1,0,2,2,2,2,0,2,2,0,1,53.7,4362
1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,1,1,85.45,5057
1,0,1,0,72,1,2,1,0,2,0,0,2,2,2,1,2,99.4,5656
1,0,0,0,60,1,2,1,0,0,2,0,2,0,2,1,2,89.55,4384
0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,75.15,1776
1,0,0,0,2,1,0,1,0,0,2,2,0,0,0,1,2,79.85,938
0,0,1,1,1,1,0,1,0,0,0,0,2,0,0,1,3,80.05,6014
0,0,0,0,11,1,2,1,0,0,2,0,2,0,0,1,2,89.2,6513
0,0,1,1,49,1,2,1,0,2,0,0,2,2,0,1,2,98.35,4129
0,1,1,0,70,1,2,1,2,2,2,2,2,2,2,1,2,113.65,5877
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,70.75,976
1,1,1,0,16,1,2,1,0,0,2,0,2,2,0,1,2,98.75,1038
1,0,1,0,10,1,0,1,0,2,0,2,2,2,0,1,2,99.85,6516
0,0,1,1,56,1,2,0,2,2,0,0,0,2,1,0,0,68.75,3270
0,0,0,0,48,1,2,1,0,0,2,2,2,2,0,1,2,103.85,4190
1,1,1,0,72,1,2,2,1,1,1,1,1,1,2,1,0,25.0,1352
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.9,1624
0,0,1,0,29,1,0,2,1,1,1,1,1,1,2,1,3,19.55,4366
1,0,0,0,25,1,2,2,1,1,1,1,1,1,1,0,0,25.3,5352
0,0,0,0,68,1,0,0,2,0,2,0,0,0,1,1,1,54.45,3169
1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.8,849
0,0,1,1,42,1,0,1,0,0,0,0,2,0,0,1,1,77.95,2936
0,0,1,1,6,1,0,2,1,1,1,1,1,1,2,0,3,20.1,3
1,0,0,0,18,1,0,1,0,2,2,0,2,2,0,0,1,101.3,1334
1,0,1,0,10,1,0,1,0,0,0,0,0,0,0,1,2,70.3,5703
1,0,0,0,72,1,2,1,0,2,2,0,2,2,2,1,2,103.65,5844
1,0,1,1,63,1,2,1,0,2,2,0,2,2,2,1,0,104.8,5265
0,0,0,0,27,1,0,0,0,2,2,2,2,2,1,0,3,78.2,1704
0,0,1,1,35,1,2,2,1,1,1,1,1,1,2,1,1,25.4,6438
0,0,0,0,18,1,2,1,0,0,0,2,0,2,0,1,2,90.1,1075
1,0,0,0,11,1,0,1,2,0,0,0,0,0,0,1,2,73.5,5982
1,0,1,1,44,1,0,2,1,1,1,1,1,1,1,0,0,20.6,6379
0,0,0,1,19,1,0,0,2,2,2,0,0,0,0,1,2,60.6,542
0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,93.25,5307
0,0,0,0,18,1,0,0,0,0,2,0,0,0,0,1,3,50.0,6310
0,1,0,0,18,1,0,0,0,2,0,0,0,0,0,1,1,49.85,6254
0,0,1,0,71,0,1,0,0,2,2,2,2,2,2,1,1,61.4,3671
0,0,0,0,30,1,0,0,2,2,0,0,0,0,0,1,0,55.3,959
1,0,1,1,28,0,1,0,0,2,2,2,2,2,1,1,1,60.0,1176
0,0,1,0,37,1,2,1,0,0,2,0,0,0,0,1,1,78.95,2453
1,0,1,1,18,1,0,2,1,1,1,1,1,1,1,0,0,19.8,2964
0,0,1,1,31,1,2,0,0,2,0,2,2,2,2,0,0,80.55,2123
1,0,0,0,5,1,0,0,0,0,2,2,0,0,0,0,2,56.15,2515
1,1,1,0,30,1,2,1,0,0,0,0,0,0,0,0,3,77.9,1993
0,0,1,0,49,1,2,0,2,2,2,0,0,2,1,0,2,71.8,3006
1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,45.4,4345
0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.05,5907
0,0,0,1,4,1,2,1,0,2,0,0,2,0,0,0,3,89.6,3155
1,0,1,0,3,1,0,2,1,1,1,1,1,1,0,1,1,20.55,4300
0,0,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,79.4,2088
1,0,0,0,37,1,0,0,2,2,2,2,0,0,2,0,0,65.6,1950
0,0,1,1,23,1,0,0,2,2,2,2,0,0,1,1,3,66.25,962
0,0,0,0,23,1,0,1,0,2,0,2,0,0,0,1,3,79.1,1317
0,1,0,0,45,1,2,1,0,0,2,0,2,2,1,1,0,100.15,3786
1,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,0,20.25,4122
1,0,0,0,24,1,2,1,0,2,0,0,2,2,0,1,0,99.65,2050
1,0,0,0,48,1,0,2,1,1,1,1,1,1,2,0,1,19.85,6356
1,0,1,1,3,1,0,0,0,2,2,0,0,0,0,1,3,56.15,1168
0,1,0,0,8,1,0,1,0,2,0,0,2,0,0,1,2,87.1,5592
1,0,0,0,44,0,1,0,0,2,2,0,2,2,1,1,3,53.95,2014
0,0,1,0,56,1,2,1,0,2,2,2,0,0,0,0,2,90.55,4307
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.6,1618
1,0,1,1,53,1,0,1,0,2,0,2,2,0,0,1,2,92.55,4040
1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,1,19.3,359
0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,0,3,48.85,5101
0,1,0,0,49,1,0,1,0,2,2,0,0,2,1,1,0,89.85,3648
0,0,1,0,39,0,1,0,2,0,2,0,2,2,0,0,2,55.9,1798
0,1,0,0,44,1,0,1,0,2,2,0,0,2,1,0,1,89.15,3409
1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,1,53.4,1454
1,1,1,0,16,1,0,1,0,2,0,0,0,0,0,1,1,74.3,331
1,0,0,0,5,1,0,0,0,2,0,2,0,2,0,1,0,65.6,2938
0,0,0,0,37,1,2,1,0,0,0,2,2,2,0,0,1,100.3,3069
0,0,1,0,9,1,0,0,0,2,0,0,0,0,0,0,3,50.85,3942
0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,1,3,19.85,5709
0,0,1,0,7,1,0,1,0,0,2,0,2,0,0,1,2,86.25,4821
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,20.2,1610
0,0,0,0,29,0,1,0,0,0,0,0,0,0,0,1,1,25.1,5588
0,0,1,1,51,1,2,1,2,0,0,2,2,0,1,1,3,95.15,4238
1,0,0,0,58,1,0,0,0,2,2,2,2,0,2,0,0,70.1,3461
0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,1,0,108.5,6026
1,0,1,1,4,0,1,0,2,0,0,0,2,0,0,0,1,38.55,1004
0,0,1,1,64,1,2,1,0,2,2,2,2,2,1,1,2,111.45,5650
1,1,1,0,68,1,2,1,0,0,2,0,0,0,0,1,1,80.35,4626
0,1,1,1,62,1,2,1,0,2,2,0,0,2,0,1,1,96.1,4928
1,0,1,1,37,1,2,1,0,2,2,0,2,0,0,1,2,92.95,2959
0,0,0,0,43,1,0,2,1,1,1,1,1,1,2,1,0,19.65,5905
0,0,1,1,65,1,2,0,2,2,2,2,2,2,2,0,0,91.55,4886
1,0,0,0,1,1,2,0,2,2,0,0,0,0,0,0,2,61.15,4982
0,0,1,1,27,1,0,0,2,2,2,2,0,0,1,0,3,66.15,1449
0,0,1,1,57,1,0,2,1,1,1,1,1,1,2,0,0,19.5,312
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.55,1617
1,0,0,1,43,0,1,0,2,2,2,0,0,0,0,1,2,40.45,1515
1,0,1,1,48,1,2,1,2,2,2,2,2,2,2,0,1,111.8,4525
1,0,0,1,41,1,0,1,2,2,2,2,2,2,2,1,2,111.15,3833
0,0,1,0,68,1,2,1,0,2,2,2,0,0,2,0,1,90.2,5088
0,0,0,0,15,1,0,0,0,2,0,0,0,0,0,0,2,48.85,5697
0,1,0,0,8,1,0,1,0,0,2,0,2,2,0,1,1,94.45,5738
0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,25.3,5868
0,1,1,0,55,1,2,1,0,2,2,2,0,0,0,0,2,90.45,4275
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,1487
1,1,1,0,16,1,0,1,0,0,0,0,0,0,0,1,0,71.8,313
1,0,1,1,39,1,0,0,2,0,2,2,2,2,1,0,1,80.0,2766
0,0,0,0,10,1,2,1,0,2,2,0,0,2,0,1,2,94.85,6452
0,0,1,0,46,1,2,1,0,2,2,2,2,2,2,1,1,108.9,4094
1,0,1,1,12,1,0,0,0,0,0,0,2,0,0,1,3,56.3,5076
0,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,3,20.65,6160
1,0,0,0,65,1,2,1,0,2,2,2,2,2,0,1,2,109.15,5472
0,0,1,0,21,1,0,1,0,0,2,2,0,0,1,0,2,79.2,1258
0,1,0,0,4,1,0,1,0,2,2,0,2,2,0,1,1,99.8,3759
0,1,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,89.85,5315
1,0,1,1,47,1,2,2,1,1,1,1,1,1,2,0,3,24.55,302
1,0,1,0,43,1,0,1,2,0,2,2,0,0,1,1,0,84.25,3064
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,113.1,6111
0,0,1,0,67,1,2,1,2,0,2,2,2,2,1,1,2,111.25,5783
0,0,0,0,6,1,0,1,0,0,0,0,2,2,0,0,2,89.3,4764
0,0,0,0,60,1,0,0,0,2,2,2,2,0,1,1,1,70.15,3607
1,1,1,0,40,1,0,1,2,2,2,2,2,0,1,1,1,98.15,3509
0,0,0,1,66,1,2,1,2,0,2,2,0,0,2,1,1,90.95,4867
1,1,0,0,52,0,1,0,0,2,0,0,2,2,0,1,2,49.15,2208
0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,93.85,6395
0,0,1,1,58,1,2,1,2,2,0,0,0,2,0,1,0,93.4,4516
0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,0,63.8,3963
1,1,0,0,35,1,2,1,0,0,0,0,2,2,0,1,2,95.45,3008
0,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,1,20.5,911
0,0,1,0,51,1,0,1,0,0,0,0,0,0,0,0,3,69.15,3151
1,0,0,0,69,1,0,2,1,1,1,1,1,1,2,1,0,19.3,830
1,0,1,0,69,1,2,1,0,0,2,0,2,2,1,0,0,99.5,5405
0,0,0,0,11,1,0,2,1,1,1,1,1,1,0,0,0,20.3,2108
1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,24.2,2037
1,1,0,0,3,1,2,1,0,2,2,0,2,2,0,1,2,105.0,2542
0,0,1,0,37,1,2,1,2,0,2,2,0,2,1,1,2,99.2,3225
1,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,25.2,37
1,1,1,0,67,1,2,1,0,0,0,0,2,2,0,1,1,94.65,4966
1,0,1,1,25,1,0,1,0,0,0,2,2,0,0,0,2,85.9,1821
1,0,0,0,72,1,2,0,2,2,2,2,2,2,2,0,0,92.0,5283
1,0,1,1,8,1,0,0,2,0,0,0,0,0,0,1,1,51.3,3502
0,0,0,0,10,1,0,1,0,0,0,0,0,2,0,1,0,80.25,6194
1,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,0,20.15,549
1,1,1,1,52,1,2,0,0,2,2,0,2,2,1,1,2,80.85,3481
1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,3,25.35,1219
